fips,county,state,lon,lat,rMapState,rMapCounty
45073,Oconee County,SC,-83.07875547,34.74728856,south carolina,oconee
45075,Orangeburg County,SC,-80.79996936,33.44573856,south carolina,orangeburg
45077,Pickens County,SC,-82.73522407,34.89297149,south carolina,pickens
45079,Richland County,SC,-80.89816959,34.02554611,south carolina,richland
45081,Saluda County,SC,-81.72543571,34.0098373,south carolina,saluda
45083,Spartanburg County,SC,-81.99037541,34.93874745,south carolina,spartanburg
45085,Sumter County,SC,-80.37559311,33.91352438,south carolina,sumter
45087,Union County,SC,-81.61682435,34.69494354,south carolina,union
45089,Williamsburg County,SC,-79.71856821,33.62651956,south carolina,williamsburg
45091,York County,SC,-81.18482822,34.98108277,south carolina,york
46003,Aurora County,SD,-98.56008016,43.71328847,south dakota,aurora
46005,Beadle County,SD,-98.27224497,44.41207211,south dakota,beadle
46007,Bennett County,SD,-101.6675894,43.19095173,south dakota,bennett
46009,Bon Homme County,SD,-97.88072171,42.98317732,south dakota,bon homme
46011,Brookings County,SD,-96.77609159,44.37484657,south dakota,brookings
46013,Brown County,SD,-98.35108252,45.58827711,south dakota,brown
46015,Brule County,SD,-99.08967894,43.71430652,south dakota,brule
46017,Buffalo County,SD,-99.21523223,44.07288662,south dakota,buffalo
46019,Butte County,SD,-103.5084302,44.90167026,south dakota,butte
46021,Campbell County,SD,-100.0452869,45.76812869,south dakota,campbell
46023,Charles Mix County,SD,-98.59017035,43.20051098,south dakota,charles mix
46025,Clark County,SD,-97.7291153,44.85494911,south dakota,clark
46027,Clay County,SD,-96.97531463,42.90581828,south dakota,clay
46029,Codington County,SD,-97.18918414,44.9808733,south dakota,codington
46031,Corson County,SD,-101.1936477,45.70224749,south dakota,corson
46033,Custer County,SD,-103.4542619,43.67160676,south dakota,custer
46035,Davison County,SD,-98.12814107,43.67293025,south dakota,davison
46037,Day County,SD,-97.60464211,45.36662161,south dakota,day
46039,Deuel County,SD,-96.65789385,44.76335824,south dakota,deuel
46041,Dewey County,SD,-100.867873,45.15089176,south dakota,dewey
46043,Douglas County,SD,-98.37059395,43.38135578,south dakota,douglas
46045,Edmunds County,SD,-99.21324898,45.41281825,south dakota,edmunds
46047,Fall River County,SD,-103.5352182,43.23545012,south dakota,fall river
46049,Faulk County,SD,-99.14494747,45.06499375,south dakota,faulk
46051,Grant County,SD,-96.75142345,45.17136737,south dakota,grant
46053,Gregory County,SD,-99.19541361,43.18880539,south dakota,gregory
46055,Haakon County,SD,-101.5409051,44.2875131,south dakota,haakon
46057,Hamlin County,SD,-97.18606645,44.67408242,south dakota,hamlin
46059,Hand County,SD,-99.00237097,44.54393839,south dakota,hand
46061,Hanson County,SD,-97.76756043,43.67522431,south dakota,hanson
46063,Harding County,SD,-103.4904305,45.57583092,south dakota,harding
46065,Hughes County,SD,-100.0001678,44.38167999,south dakota,hughes
46067,Hutchinson County,SD,-97.74860481,43.33315266,south dakota,hutchinson
46069,Hyde County,SD,-99.48695662,44.54393293,south dakota,hyde
46071,Jackson County,SD,-101.6323632,43.68770627,south dakota,jackson
46073,Jerauld County,SD,-98.6323154,44.06542943,south dakota,jerauld
46075,Jones County,SD,-100.6923066,43.95390502,south dakota,jones
46077,Kingsbury County,SD,-97.48418093,44.37221632,south dakota,kingsbury
46079,Lake County,SD,-97.11203544,44.02776745,south dakota,lake
46081,Lawrence County,SD,-103.7784917,44.35298718,south dakota,lawrence
46083,Lincoln County,SD,-96.71220956,43.2753876,south dakota,lincoln
46085,Lyman County,SD,-99.85293333,43.8884361,south dakota,lyman
46087,McCook County,SD,-97.35335747,43.67406883,south dakota,mccook
46089,McPherson County,SD,-99.21723402,45.76333678,south dakota,mcpherson
46091,Marshall County,SD,-97.59568977,45.75791286,south dakota,marshall
46093,Meade County,SD,-102.7051086,44.5615254,south dakota,meade
46095,Mellette County,SD,-100.7624121,43.5736414,south dakota,mellette
46097,Miner County,SD,-97.60128865,44.02504131,south dakota,miner
46099,Minnehaha County,SD,-96.76815125,43.67431101,south dakota,minnehaha
46101,Moody County,SD,-96.64569145,44.02634692,south dakota,moody
46103,Pennington County,SD,-102.8293763,43.99649365,south dakota,pennington
46105,Perkins County,SD,-102.4709945,45.48465907,south dakota,perkins
46107,Potter County,SD,-99.95800534,45.05797367,south dakota,potter
46109,Roberts County,SD,-96.93630231,45.62524252,south dakota,roberts
46111,Sanborn County,SD,-98.08674297,44.02418888,south dakota,sanborn
46113,Shannon County,SD,-102.5555935,43.32993161,south dakota,shannon
46115,Spink County,SD,-98.34326835,44.9331534,south dakota,spink
46117,Stanley County,SD,-100.7380487,44.40560122,south dakota,stanley
46119,Sully County,SD,-100.135899,44.70823411,south dakota,sully
46121,Todd County,SD,-100.7223168,43.1877596,south dakota,todd
46123,Tripp County,SD,-99.88938208,43.34037871,south dakota,tripp
46125,Turner County,SD,-97.13871559,43.3082523,south dakota,turner
46127,Union County,SD,-96.64738605,42.82885401,south dakota,union
46129,Walworth County,SD,-100.0299758,45.42450729,south dakota,walworth
46135,Yankton County,SD,-97.39406949,43.0033307,south dakota,yankton
46137,Ziebach County,SD,-101.6655573,44.97568027,south dakota,ziebach
47001,Anderson County,TN,-84.18804503,36.12118775,tennessee,anderson
47003,Bedford County,TN,-86.45888509,35.52598523,tennessee,bedford
47005,Benton County,TN,-88.07329133,36.07596955,tennessee,benton
47007,Bledsoe County,TN,-85.20598135,35.60085467,tennessee,bledsoe
47009,Blount County,TN,-83.92277885,35.68911775,tennessee,blount
47011,Bradley County,TN,-84.86226567,35.15149504,tennessee,bradley
47013,Campbell County,TN,-84.14501059,36.39453582,tennessee,campbell
47015,Cannon County,TN,-86.05209836,35.81335521,tennessee,cannon
47017,Carroll County,TN,-88.45250243,35.97042181,tennessee,carroll
47019,Carter County,TN,-82.12679003,36.29228663,tennessee,carter
47021,Cheatham County,TN,-87.09287087,36.26220127,tennessee,cheatham
47023,Chester County,TN,-88.61662779,35.4214655,tennessee,chester
47025,Claiborne County,TN,-83.66851862,36.48156691,tennessee,claiborne
47027,Clay County,TN,-85.53527027,36.55124999,tennessee,clay
47029,Cocke County,TN,-83.11530995,35.92462395,tennessee,cocke
47031,Coffee County,TN,-86.0629231,35.49199645,tennessee,coffee
47033,Crockett County,TN,-89.13779106,35.81562857,tennessee,crockett
47035,Cumberland County,TN,-85.01003182,35.94971716,tennessee,cumberland
47037,Davidson County,TN,-86.77878456,36.17525089,tennessee,davidson
47039,Decatur County,TN,-88.11267514,35.61803658,tennessee,decatur
47041,DeKalb County,TN,-85.83988649,35.98907168,tennessee,de kalb
47043,Dickson County,TN,-87.36368839,36.14914808,tennessee,dickson
47045,Dyer County,TN,-89.4125693,36.0536924,tennessee,dyer
47047,Fayette County,TN,-89.4176132,35.20122093,tennessee,fayette
47049,Fentress County,TN,-84.93173842,36.37746558,tennessee,fentress
47051,Franklin County,TN,-86.08283625,35.15232064,tennessee,franklin
47053,Gibson County,TN,-88.93410329,35.99550735,tennessee,gibson
47055,Giles County,TN,-87.02670454,35.21051646,tennessee,giles
47057,Grainger County,TN,-83.49578227,36.27457682,tennessee,grainger
47059,Greene County,TN,-82.84627211,36.17452048,tennessee,greene
47061,Grundy County,TN,-85.71726536,35.38469466,tennessee,grundy
47063,Hamblen County,TN,-83.23646292,36.22363789,tennessee,hamblen
47065,Hamilton County,TN,-85.17021823,35.17822485,tennessee,hamilton
47067,Hancock County,TN,-83.21194362,36.52175303,tennessee,hancock
47069,Hardeman County,TN,-88.99571165,35.20986363,tennessee,hardeman
47071,Hardin County,TN,-88.19247436,35.20482417,tennessee,hardin
47073,Hawkins County,TN,-82.93348076,36.44160421,tennessee,hawkins
47075,Haywood County,TN,-89.2690466,35.58671579,tennessee,haywood
47077,Henderson County,TN,-88.38756478,35.65241249,tennessee,henderson
47079,Henry County,TN,-88.30525771,36.3348041,tennessee,henry
47081,Hickman County,TN,-87.47965756,35.80921494,tennessee,hickman
47083,Houston County,TN,-87.73784201,36.28252898,tennessee,houston
47085,Humphreys County,TN,-87.78117495,36.03148109,tennessee,humphreys
47087,Jackson County,TN,-85.67390245,36.37051466,tennessee,jackson
47089,Jefferson County,TN,-83.4343298,36.05620264,tennessee,jefferson
47091,Johnson County,TN,-81.84376488,36.45815901,tennessee,johnson
47093,Knox County,TN,-83.93798731,35.99294044,tennessee,knox
47095,Lake County,TN,-89.49461619,36.35538643,tennessee,lake
47097,Lauderdale County,TN,-89.62289677,35.75770805,tennessee,lauderdale
47099,Lawrence County,TN,-87.39255626,35.21922675,tennessee,lawrence
47101,Lewis County,TN,-87.48972583,35.53335515,tennessee,lewis
47103,Lincoln County,TN,-86.57612811,35.14381158,tennessee,lincoln
47105,Loudon County,TN,-84.31315767,35.73473048,tennessee,loudon
47107,McMinn County,TN,-84.61408793,35.42637474,tennessee,mcminn
47109,McNairy County,TN,-88.57367013,35.17649025,tennessee,mcnairy
47111,Macon County,TN,-86.00323903,36.5339172,tennessee,macon
47113,Madison County,TN,-88.83340571,35.61291202,tennessee,madison
47115,Marion County,TN,-85.61795333,35.12598209,tennessee,marion
47117,Marshall County,TN,-86.76219348,35.47690411,tennessee,marshall
47119,Maury County,TN,-87.07726788,35.62972397,tennessee,maury
47121,Meigs County,TN,-84.80632735,35.5165329,tennessee,meigs
47123,Monroe County,TN,-84.25191806,35.44607351,tennessee,monroe
47125,Montgomery County,TN,-87.3853334,36.4974526,tennessee,montgomery
47127,Moore County,TN,-86.35670322,35.29209865,tennessee,moore
47129,Morgan County,TN,-84.64943551,36.12645628,tennessee,morgan
47131,Obion County,TN,-89.15644253,36.3511709,tennessee,obion
47133,Overton County,TN,-85.28474422,36.34057863,tennessee,overton
47135,Perry County,TN,-87.8632328,35.64318987,tennessee,perry
47137,Pickett County,TN,-85.07157334,36.56326402,tennessee,pickett
47139,Polk County,TN,-84.52626504,35.11848479,tennessee,polk
47141,Putnam County,TN,-85.50494381,36.14533749,tennessee,putnam
47143,Rhea County,TN,-84.92720955,35.60748189,tennessee,rhea
47145,Roane County,TN,-84.51270263,35.85237704,tennessee,roane
47147,Robertson County,TN,-86.87162584,36.5259526,tennessee,robertson
47149,Rutherford County,TN,-86.40416137,35.84989937,tennessee,rutherford
47151,Scott County,TN,-84.49765174,36.43053088,tennessee,scott
47153,Sequatchie County,TN,-85.41900659,35.38156337,tennessee,sequatchie
47155,Sevier County,TN,-83.52075356,35.78995684,tennessee,sevier
47157,Shelby County,TN,-89.88520077,35.18647594,tennessee,shelby
47159,Smith County,TN,-85.95763746,36.25935291,tennessee,smith
47161,Stewart County,TN,-87.83561416,36.50061502,tennessee,stewart
47163,Sullivan County,TN,-82.30096663,36.51385534,tennessee,sullivan
47165,Sumner County,TN,-86.45280165,36.47094427,tennessee,sumner
47167,Tipton County,TN,-89.73870975,35.49642515,tennessee,tipton
47169,Trousdale County,TN,-86.14822472,36.38819092,tennessee,trousdale
47171,Unicoi County,TN,-82.44137505,36.10445931,tennessee,unicoi
47173,Union County,TN,-83.83103997,36.283596,tennessee,union
47175,Van Buren County,TN,-85.44894697,35.69718489,tennessee,van buren
47177,Warren County,TN,-85.76556546,35.6817534,tennessee,warren
47179,Washington County,TN,-82.49765663,36.29644946,tennessee,washington
47181,Wayne County,TN,-87.79049243,35.2498911,tennessee,wayne
47183,Weakley County,TN,-88.72215061,36.29933103,tennessee,weakley
47185,White County,TN,-85.46050077,35.92645738,tennessee,white
47187,Williamson County,TN,-86.89387444,35.89765856,tennessee,williamson
47189,Wilson County,TN,-86.29292412,36.15648925,tennessee,wilson
48001,Anderson County,TX,-95.65829296,31.82821406,texas,anderson
48003,Andrews County,TX,-102.6415378,32.29676056,texas,andrews
48005,Angelina County,TX,-94.61538616,31.27644751,texas,angelina
48007,Aransas County,TX,-96.95149222,28.23595727,texas,aransas
48009,Archer County,TX,-98.68358884,33.61260768,texas,archer
48011,Armstrong County,TX,-101.3528354,34.96514349,texas,armstrong
48013,Atascosa County,TX,-98.52929813,28.89798459,texas,atascosa
48015,Austin County,TX,-96.28068897,29.89023645,texas,austin
48017,Bailey County,TX,-102.8344513,34.06131084,texas,bailey
48019,Bandera County,TX,-99.24859325,29.73367387,texas,bandera
48021,Bastrop County,TX,-97.31850459,30.09957763,texas,bastrop
48023,Baylor County,TX,-99.21018723,33.60912236,texas,baylor
48025,Bee County,TX,-97.74272191,28.41994204,texas,bee
48027,Bell County,TX,-97.48412794,31.04025414,texas,bell
48029,Bexar County,TX,-98.52547249,29.45110519,texas,bexar
48031,Blanco County,TX,-98.39363182,30.26737758,texas,blanco
48033,Borden County,TX,-101.4422183,32.73869482,texas,borden
48035,Bosque County,TX,-97.6363503,31.90446495,texas,bosque
48037,Bowie County,TX,-94.43264575,33.47239968,texas,bowie
48039,Brazoria County,TX,-95.46680542,29.21466373,texas,brazoria
48041,Brazos County,TX,-96.31082599,30.66255204,texas,brazos
48043,Brewster County,TX,-103.2531772,29.80505347,texas,brewster
48045,Briscoe County,TX,-101.2180539,34.5282466,texas,briscoe
48047,Brooks County,TX,-98.22451572,27.03884859,texas,brooks
48049,Brown County,TX,-98.99953045,31.78078444,texas,brown
48051,Burleson County,TX,-96.62286825,30.49388072,texas,burleson
48053,Burnet County,TX,-98.18455698,30.78452723,texas,burnet
48055,Caldwell County,TX,-97.62428808,29.8413881,texas,caldwell
48057,Calhoun County,TX,-96.69404572,28.52403254,texas,calhoun
48059,Callahan County,TX,-99.37237052,32.29721666,texas,callahan
48061,Cameron County,TX,-97.5465593,26.15157747,texas,cameron
48063,Camp County,TX,-94.98392961,33.00418205,texas,camp
48065,Carson County,TX,-101.3499118,35.39876145,texas,carson
48067,Cass County,TX,-94.34450749,33.10337808,texas,cass
48069,Castro County,TX,-102.2766701,34.52495865,texas,castro
48071,Chambers County,TX,-94.60844381,29.75004726,texas,chambers
48073,Cherokee County,TX,-95.17025573,31.85497886,texas,cherokee
48075,Childress County,TX,-100.2041755,34.53027493,texas,childress
48077,Clay County,TX,-98.20668085,33.7821984,texas,clay
48079,Cochran County,TX,-102.8335485,33.6054264,texas,cochran
48081,Coke County,TX,-100.5303234,31.88479708,texas,coke
48083,Coleman County,TX,-99.46010803,31.7735346,texas,coleman
48085,Collin County,TX,-96.57184247,33.19086599,texas,collin
48087,Collingsworth County,TX,-100.2724062,34.96406165,texas,collingsworth
48089,Colorado County,TX,-96.53639699,29.62139248,texas,colorado
48091,Comal County,TX,-98.27817639,29.81640349,texas,comal
48093,Comanche County,TX,-98.54785805,31.95213361,texas,comanche
48095,Concho County,TX,-99.87990241,31.32956439,texas,concho
48097,Cooke County,TX,-97.20923043,33.63573617,texas,cooke
48099,Coryell County,TX,-97.80555647,31.39274847,texas,coryell
48101,Cottle County,TX,-100.2710493,34.08004434,texas,cottle
48103,Crane County,TX,-102.5197146,31.42720582,texas,crane
48105,Crockett County,TX,-101.4121788,30.70523597,texas,crockett
48107,Crosby County,TX,-101.2854798,33.61073869,texas,crosby
48109,Culberson County,TX,-104.5162415,31.43809905,texas,culberson
48111,Dallam County,TX,-102.6037677,36.26831657,texas,dallam
48113,Dallas County,TX,-96.77946085,32.76742822,texas,dallas
48115,Dawson County,TX,-101.9552184,32.74024417,texas,dawson
48117,Deaf Smith County,TX,-102.6072586,34.95929159,texas,deaf smith
48119,Delta County,TX,-95.67679469,33.41600789,texas,delta
48121,Denton County,TX,-97.11762179,33.20357105,texas,denton
48123,DeWitt County,TX,-97.36059282,29.07485788,texas,de witt
48125,Dickens County,TX,-100.7655503,33.61198229,texas,dickens
48127,Dimmit County,TX,-99.76121433,28.42043916,texas,dimmit
48129,Donley County,TX,-100.811924,34.9647522,texas,donley
48131,Duval County,TX,-98.51492816,27.68130496,texas,duval
48133,Eastland County,TX,-98.82767183,32.32892145,texas,eastland
48135,Ector County,TX,-102.5487974,31.86404799,texas,ector
48137,Edwards County,TX,-100.3140258,29.9590823,texas,edwards
48139,Ellis County,TX,-96.79669477,32.34768329,texas,ellis
48141,El Paso County,TX,-106.235056,31.7581459,texas,el paso
48143,Erath County,TX,-98.20641171,32.24077504,texas,erath
48145,Falls County,TX,-96.93372161,31.25280021,texas,falls
48147,Fannin County,TX,-96.11108075,33.59677613,texas,fannin
48149,Fayette County,TX,-96.91558213,29.88286407,texas,fayette
48151,Fisher County,TX,-100.4010432,32.7389978,texas,fisher
48153,Floyd County,TX,-101.2937356,34.07235857,texas,floyd
48155,Foard County,TX,-99.77088969,33.98391991,texas,foard
48157,Fort Bend County,TX,-95.78337922,29.53592866,texas,fort bend
48159,Franklin County,TX,-95.22350574,33.19650281,texas,franklin
48161,Freestone County,TX,-96.15428096,31.71576227,texas,freestone
48163,Frio County,TX,-99.11310556,28.86561442,texas,frio
48165,Gaines County,TX,-102.6409777,32.73409999,texas,gaines
48167,Galveston County,TX,-95.06652476,29.423406,texas,galveston
48169,Garza County,TX,-101.2806523,33.17031083,texas,garza
48171,Gillespie County,TX,-98.93732734,30.30096526,texas,gillespie
48173,Glasscock County,TX,-101.5151991,31.86362499,texas,glasscock
48175,Goliad County,TX,-97.42760509,28.65732462,texas,goliad
48177,Gonzales County,TX,-97.49800186,29.45523463,texas,gonzales
48179,Gray County,TX,-100.8090591,35.39733315,texas,gray
48181,Grayson County,TX,-96.68307802,33.62637928,texas,grayson
48183,Gregg County,TX,-94.82494906,32.50487894,texas,gregg
48185,Grimes County,TX,-95.99547459,30.54419464,texas,grimes
48187,Guadalupe County,TX,-97.95410342,29.58710816,texas,guadalupe
48189,Hale County,TX,-101.8069047,34.06986076,texas,hale
48191,Hall County,TX,-100.6793582,34.53139173,texas,hall
48193,Hamilton County,TX,-98.12305409,31.70041479,texas,hamilton
48195,Hansford County,TX,-101.3511054,36.26966312,texas,hansford
48197,Hardeman County,TX,-99.73852634,34.29869447,texas,hardeman
48199,Hardin County,TX,-94.39867158,30.3472506,texas,hardin
48201,Harris County,TX,-95.401057,29.87217015,texas,harris
48203,Harrison County,TX,-94.380427,32.57996175,texas,harrison
48205,Hartley County,TX,-102.6043207,35.83135778,texas,hartley
48207,Haskell County,TX,-99.72880387,33.17282261,texas,haskell
48209,Hays County,TX,-98.02950935,30.0534488,texas,hays
48211,Hemphill County,TX,-100.2727874,35.8307182,texas,hemphill
48213,Henderson County,TX,-95.86532004,32.22844912,texas,henderson
48215,Hidalgo County,TX,-98.18634207,26.40313646,texas,hidalgo
48217,Hill County,TX,-97.13002995,31.99400607,texas,hill
48219,Hockley County,TX,-102.3311126,33.61228795,texas,hockley
48221,Hood County,TX,-97.82728063,32.4330841,texas,hood
48223,Hopkins County,TX,-95.56704811,33.17282512,texas,hopkins
48225,Houston County,TX,-95.42809571,31.33303715,texas,houston
48227,Howard County,TX,-101.4423807,32.29962718,texas,howard
48229,Hudspeth County,TX,-105.3838144,31.44372325,texas,hudspeth
48231,Hunt County,TX,-96.08317846,33.13419781,texas,hunt
48233,Hutchinson County,TX,-101.3505058,35.83354288,texas,hutchinson
48235,Irion County,TX,-100.9866456,31.29954775,texas,irion
48237,Jack County,TX,-98.1733506,33.22490475,texas,jack
48239,Jackson County,TX,-96.5757728,28.93003399,texas,jackson
48241,Jasper County,TX,-94.02564815,30.7541731,texas,jasper
48243,Jeff Davis County,TX,-104.1415833,30.70120218,texas,jeff davis
48245,Jefferson County,TX,-94.16776862,29.91069388,texas,jefferson
48247,Jim Hogg County,TX,-98.70593368,27.05277667,texas,jim hogg
48249,Jim Wells County,TX,-98.09604779,27.72683327,texas,jim wells
48251,Johnson County,TX,-97.37030974,32.37795262,texas,johnson
48253,Jones County,TX,-99.88684422,32.74105212,texas,jones
48255,Karnes County,TX,-97.85901701,28.9039913,texas,karnes
48257,Kaufman County,TX,-96.29459565,32.61066965,texas,kaufman
48259,Kendall County,TX,-98.71112124,29.92648715,texas,kendall
48261,Kenedy County,TX,-97.74774243,26.93197368,texas,kenedy
48263,Kent County,TX,-100.7641968,33.16957764,texas,kent
48265,Kerr County,TX,-99.3564152,30.03887905,texas,kerr
48267,Kimble County,TX,-99.74423801,30.45792874,texas,kimble
48269,King County,TX,-100.2482612,33.61099286,texas,king
48271,Kinney County,TX,-100.4252149,29.33892393,texas,kinney
48273,Kleberg County,TX,-97.76652034,27.44342002,texas,kleberg
48275,Knox County,TX,-99.73799416,33.60029986,texas,knox
48277,Lamar County,TX,-95.57447077,33.69232139,texas,lamar
48279,Lamb County,TX,-102.3379713,34.06621966,texas,lamb
48281,Lampasas County,TX,-98.24701438,31.19293169,texas,lampasas
48283,La Salle County,TX,-99.11072071,28.34661174,texas,la salle
48285,Lavaca County,TX,-96.93736368,29.37480884,texas,lavaca
48287,Lee County,TX,-96.97619112,30.31212527,texas,lee
48289,Leon County,TX,-96.01000427,31.3101477,texas,leon
48291,Liberty County,TX,-94.81388715,30.15913431,texas,liberty
48293,Limestone County,TX,-96.57905776,31.54983891,texas,limestone
48295,Lipscomb County,TX,-100.2733421,36.26823044,texas,lipscomb
48297,Live Oak County,TX,-98.12855792,28.3493846,texas,live oak
48299,Llano County,TX,-98.68997391,30.70058622,texas,llano
48301,Loving County,TX,-103.5932474,31.84890748,texas,loving
48303,Lubbock County,TX,-101.8025988,33.6103024,texas,lubbock
48305,Lynn County,TX,-101.8034925,33.17346511,texas,lynn
48307,McCulloch County,TX,-99.36576394,31.20210662,texas,mcculloch
48309,McLennan County,TX,-97.20168595,31.55807329,texas,mclennan
48311,McMullen County,TX,-98.57592471,28.35136696,texas,mcmullen
48313,Madison County,TX,-95.94254678,30.97336409,texas,madison
48315,Marion County,TX,-94.36842465,32.8274726,texas,marion
48317,Martin County,TX,-101.9541519,32.30133067,texas,martin
48319,Mason County,TX,-99.24229061,30.71288723,texas,mason
48321,Matagorda County,TX,-95.99626729,28.87713629,texas,matagorda
48323,Maverick County,TX,-100.3229058,28.73452626,texas,maverick
48325,Medina County,TX,-99.11452796,29.3516675,texas,medina
48327,Menard County,TX,-99.83349739,30.87881561,texas,menard
48329,Midland County,TX,-102.0244442,31.86325176,texas,midland
48331,Milam County,TX,-96.9832886,30.78348317,texas,milam
48333,Mills County,TX,-98.60709815,31.49801211,texas,mills
48335,Mitchell County,TX,-100.9201946,32.29813475,texas,mitchell
48337,Montague County,TX,-97.7241863,33.67489363,texas,montague
48339,Montgomery County,TX,-95.51374149,30.31793805,texas,montgomery
48341,Moore County,TX,-101.8939754,35.83382542,texas,moore
48343,Morris County,TX,-94.73222877,33.13982653,texas,morris
48345,Motley County,TX,-100.771226,34.07498863,texas,motley
48347,Nacogdoches County,TX,-94.62980948,31.64376808,texas,nacogdoches
48349,Navarro County,TX,-96.47510784,32.05027373,texas,navarro
48351,Newton County,TX,-93.75126275,30.80378587,texas,newton
48353,Nolan County,TX,-100.3981607,32.30082218,texas,nolan
48355,Nueces County,TX,-97.67002488,27.7334072,texas,nueces
48357,Ochiltree County,TX,-100.8081298,36.26930684,texas,ochiltree
48359,Oldham County,TX,-102.6052831,35.3944683,texas,oldham
48361,Orange County,TX,-93.89009842,30.1409898,texas,orange
48363,Palo Pinto County,TX,-98.31486114,32.7523132,texas,palo pinto
48365,Panola County,TX,-94.31948442,32.18595013,texas,panola
48367,Parker County,TX,-97.80534618,32.77381088,texas,parker
48369,Parmer County,TX,-102.7853045,34.5195116,texas,parmer
48371,Pecos County,TX,-102.7232553,30.77638666,texas,pecos
48373,Polk County,TX,-94.84003598,30.8109633,texas,polk
48375,Potter County,TX,-101.8925529,35.39876145,texas,potter
48377,Presidio County,TX,-104.2402625,29.98502349,texas,presidio
48379,Rains County,TX,-95.79182696,32.88424081,texas,rains
48381,Randall County,TX,-101.8913521,34.96618682,texas,randall
48383,Reagan County,TX,-101.5171373,31.36028085,texas,reagan
48385,Real County,TX,-99.82866987,29.82029555,texas,real
48387,Red River County,TX,-95.05814221,33.64865476,texas,red river
48389,Reeves County,TX,-103.6904103,31.31640626,texas,reeves
48391,Refugio County,TX,-97.16618999,28.33792138,texas,refugio
48393,Roberts County,TX,-100.8096595,35.83058365,texas,roberts
48395,Robertson County,TX,-96.52034412,31.02457848,texas,robertson
48397,Rockwall County,TX,-96.40981766,32.90385563,texas,rockwall
48399,Runnels County,TX,-99.97996187,31.8230327,texas,runnels
48401,Rusk County,TX,-94.77207193,32.13068258,texas,rusk
48403,Sabine County,TX,-93.86698265,31.35713515,texas,sabine
48405,San Augustine County,TX,-94.18265539,31.42324893,texas,san augustine
48407,San Jacinto County,TX,-95.18375419,30.60214407,texas,san jacinto
48409,San Patricio County,TX,-97.52266361,28.01946806,texas,san patricio
48411,San Saba County,TX,-98.81854018,31.15347506,texas,san saba
48413,Schleicher County,TX,-100.5442188,30.88557287,texas,schleicher
48415,Scurry County,TX,-100.9170741,32.73797009,texas,scurry
48417,Shackelford County,TX,-99.35907623,32.74125972,texas,shackelford
48419,Shelby County,TX,-94.15098563,31.81015867,texas,shelby
48421,Sherman County,TX,-101.8928052,36.27212896,texas,sherman
48423,Smith County,TX,-95.27767534,32.39535776,texas,smith
48425,Somervell County,TX,-97.77052369,32.22979537,texas,somervell
48427,Starr County,TX,-98.74476286,26.569175,texas,starr
48429,Stephens County,TX,-98.8348341,32.74412632,texas,stephens
48431,Sterling County,TX,-101.051559,31.82209657,texas,sterling
48433,Stonewall County,TX,-100.2453367,33.17178815,texas,stonewall
48435,Sutton County,TX,-100.542962,30.47132509,texas,sutton
48437,Swisher County,TX,-101.7640115,34.52770103,texas,swisher
48439,Tarrant County,TX,-97.29132438,32.76668758,texas,tarrant
48441,Taylor County,TX,-99.88659859,32.29763167,texas,taylor
48443,Terrell County,TX,-102.0739723,30.21307831,texas,terrell
48445,Terry County,TX,-102.3292351,33.17582507,texas,terry
48447,Throckmorton County,TX,-99.20946615,33.17426943,texas,throckmorton
48449,Titus County,TX,-94.9695052,33.24536778,texas,titus
48451,Tom Green County,TX,-100.4685946,31.40131571,texas,tom green
48453,Travis County,TX,-97.77699682,30.32867542,texas,travis
48455,Trinity County,TX,-95.14248188,31.10340587,texas,trinity
48457,Tyler County,TX,-94.38683284,30.79082789,texas,tyler
48459,Upshur County,TX,-94.94663869,32.76467958,texas,upshur
48461,Upton County,TX,-102.0342229,31.35996424,texas,upton
48463,Uvalde County,TX,-99.76467239,29.34688744,texas,uvalde
48465,Val Verde County,TX,-101.1506281,29.87507433,texas,val verde
48467,Van Zandt County,TX,-95.84674238,32.58441228,texas,van zandt
48469,Victoria County,TX,-96.97743574,28.79016418,texas,victoria
48471,Walker County,TX,-95.59266856,30.75450149,texas,walker
48473,Waller County,TX,-95.99170314,30.00816345,texas,waller
48475,Ward County,TX,-103.1119526,31.51370425,texas,ward
48477,Washington County,TX,-96.4021888,30.21869973,texas,washington
48479,Webb County,TX,-99.3451614,27.76349543,texas,webb
48481,Wharton County,TX,-96.24216848,29.27867029,texas,wharton
48483,Wheeler County,TX,-100.2719071,35.39736411,texas,wheeler
48485,Wichita County,TX,-98.69953001,33.98941049,texas,wichita
48487,Wilbarger County,TX,-99.23707541,34.080176,texas,wilbarger
48489,Willacy County,TX,-97.69554621,26.48147124,texas,willacy
48491,Williamson County,TX,-97.60538469,30.64929589,texas,williamson
48493,Wilson County,TX,-98.08359605,29.17861779,texas,wilson
48495,Winkler County,TX,-103.0701626,31.84588886,texas,winkler
48497,Wise County,TX,-97.65715415,33.21248205,texas,wise
48499,Wood County,TX,-95.38278553,32.80893886,texas,wood
48501,Yoakum County,TX,-102.8306466,33.16862019,texas,yoakum
48503,Young County,TX,-98.68474744,33.17943788,texas,young
48505,Zapata County,TX,-99.17758738,27.00829176,texas,zapata
48507,Zavala County,TX,-99.76263828,28.85846073,texas,zavala
49001,Beaver County,UT,-113.2341953,38.36776826,utah,beaver
49003,Box Elder County,UT,-113.0938533,41.52526168,utah,box elder
